epoch , batch_size, learning_rate, accuracy, loss
41 , 100 , 0.0005 , 0.3336460292339325 , 1.8338619470596313
42 , 100 , 0.0005 , 0.3342714309692383 , 1.818243384361267
43 , 100 , 0.0005 , 0.35178235173225403 , 1.803107738494873
44 , 100 , 0.0005 , 0.35178235173225403 , 1.8057208061218262
45 , 100 , 0.0005 , 0.35709819197654724 , 1.7984479665756226
46 , 100 , 0.0005 , 0.34099435806274414 , 1.8136775493621826
47 , 100 , 0.0005 , 0.36303940415382385 , 1.7817776203155518
48 , 100 , 0.0005 , 0.3589743673801422 , 1.7874634265899658
49 , 100 , 0.0005 , 0.38305190205574036 , 1.7524919509887695
50 , 100 , 0.0005 , 0.385240763425827 , 1.7296525239944458
51 , 100 , 0.0005 , 0.37226390838623047 , 1.7621041536331177
52 , 100 , 0.0005 , 0.38070669770240784 , 1.7544066905975342
53 , 100 , 0.0005 , 0.3868042528629303 , 1.7374266386032104
54 , 100 , 0.0005 , 0.3885240852832794 , 1.7490168809890747
55 , 100 , 0.0005 , 0.3894621729850769 , 1.7372715473175049
56 , 100 , 0.0005 , 0.4011882543563843 , 1.7093417644500732
57 , 100 , 0.0005 , 0.26031893491744995 , -7522633071460352.0
58 , 100 , 0.0005 , 0.23905566334724426 , 1.9926984310150146
59 , 100 , 0.0005 , 0.26360225677490234 , 1.9479289054870605
60 , 100 , 0.0005 , 0.25766104459762573 , 1.9526140689849854
61 , 100 , 0.0005 , 0.2548467814922333 , 279463002112.0
62 , 100 , 0.0005 , 0.2811132073402405 , 1.9226140975952148
63 , 100 , 0.0005 , 0.27845528721809387 , 1.9198473691940308
64 , 100 , 0.0005 , 0.2745465934276581 , 1.919437289237976
65 , 100 , 0.0005 , 0.27642276883125305 , 1.9275766611099243
66 , 100 , 0.0005 , 0.3139462172985077 , 1.8601574897766113
67 , 100 , 0.0005 , 0.3005003035068512 , 1.8651899099349976
68 , 100 , 0.0005 , 0.2945590913295746 , 1.878828525543213
69 , 100 , 0.0005 , 0.29190120100975037 , 1.8833129405975342
70 , 100 , 0.0005 , 0.28095683455467224 , 1.9078150987625122
71 , 100 , 0.0005 , 0.30847403407096863 , 1.8668688535690308
72 , 100 , 0.0005 , 0.29909318685531616 , 1.8625648021697998
73 , 100 , 0.0005 , 0.32270169258117676 , 1.8453818559646606
74 , 100 , 0.0005 , 0.313633531332016 , 1.8513063192367554
75 , 100 , 0.0005 , 0.31378987431526184 , 1.856626033782959
76 , 100 , 0.0005 , 0.32426515221595764 , 1.8401210308074951
77 , 100 , 0.0005 , 0.31848031282424927 , 1.8297916650772095
78 , 100 , 0.0005 , 0.3097248375415802 , 1.8462810516357422
79 , 100 , 0.0005 , 0.3317698538303375 , 1.8344792127609253
80 , 100 , 0.0005 , 0.31879299879074097 , 1.8506697416305542
81 , 100 , 0.0005 , 0.3422451615333557 , 1.799863576889038
82 , 100 , 0.0005 , 0.34756097197532654 , 1.7867711782455444
83 , 100 , 0.0005 , 0.3198874294757843 , 1.8533577919006348
84 , 100 , 0.0005 , 0.33646029233932495 , 1.8277429342269897
85 , 100 , 0.0005 , 0.32692307233810425 , 1.8342647552490234
86 , 100 , 0.0005 , 0.3455284535884857 , 1.8067948818206787
87 , 100 , 0.0005 , 0.3217636048793793 , 1.8512719869613647
88 , 100 , 0.0005 , 0.34208881855010986 , 1.7971718311309814
89 , 100 , 0.0005 , 0.34537211060523987 , 1.8178983926773071
90 , 100 , 0.0005 , 0.34365227818489075 , 1.797789216041565
91 , 100 , 0.0005 , 0.3405253291130066 , 1.827755331993103
92 , 100 , 0.0005 , 0.34787365794181824 , 1.8017992973327637
93 , 100 , 0.0005 , 0.34333959221839905 , 1.8056278228759766
94 , 100 , 0.0005 , 0.35881802439689636 , 1.7931365966796875
95 , 100 , 0.0005 , 0.35553470253944397 , 1.784986972808838
96 , 100 , 0.0005 , 0.3649155795574188 , 1.7754405736923218
